esid,ctrl.n,ctrl.sd,ctrl.m,population.x,basicsleepcon.x,metaid.x,basicSTB.x,treat.n,treat.sd,treat.m,population.y,basicsleepcon.y,metaid.y,basicSTB.y,type
492,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,case
492,NA,NA,NA,Adolescent,Sleep duration,118,SI,17783,NA,NA,Adolescent,Sleep duration,118,SI,suic
493,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,othergrp
493,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,case
493,NA,NA,NA,Adolescent,Sleep duration,118,SI,17783,NA,NA,Adolescent,Sleep duration,118,SI,suic
494,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,case
494,NA,NA,NA,Adolescent,Sleep duration,118,SI,17783,NA,NA,Adolescent,Sleep duration,118,SI,suic
494,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,othergrp
495,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,case
495,NA,NA,NA,Adolescent,Sleep duration,118,SI,NA,NA,NA,Adolescent,Sleep duration,118,SI,othergrp
495,NA,NA,NA,Adolescent,Sleep duration,118,SI,17783,NA,NA,Adolescent,Sleep duration,118,SI,suic
496,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,othergrp
496,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,17783,NA,NA,Adolescent,Restorative Sleep,118,SI,suic
496,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,case
497,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,case
497,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,othergrp
497,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,17783,NA,NA,Adolescent,Restorative Sleep,118,SI,suic
498,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,case
498,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,17783,NA,NA,Adolescent,Restorative Sleep,118,SI,suic
498,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,NA,NA,NA,Adolescent,Restorative Sleep,118,SI,othergrp
499,NA,NA,NA,Adolescent,Sleep duration,118,SA,4460,NA,NA,Adolescent,Sleep duration,118,SA,suic
499,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,othergrp
499,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,case
500,NA,NA,NA,Adolescent,Sleep duration,118,SA,4460,NA,NA,Adolescent,Sleep duration,118,SA,suic
500,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,othergrp
500,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,case
501,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,othergrp
501,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,case
501,NA,NA,NA,Adolescent,Sleep duration,118,SA,4460,NA,NA,Adolescent,Sleep duration,118,SA,suic
502,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,case
502,NA,NA,NA,Adolescent,Sleep duration,118,SA,NA,NA,NA,Adolescent,Sleep duration,118,SA,othergrp
502,NA,NA,NA,Adolescent,Sleep duration,118,SA,4460,NA,NA,Adolescent,Sleep duration,118,SA,suic
503,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,4460,NA,NA,Adolescent,Restorative Sleep,118,SA,suic
503,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,case
503,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,othergrp
504,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,othergrp
504,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,case
504,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,4460,NA,NA,Adolescent,Restorative Sleep,118,SA,suic
505,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,othergrp
505,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,case
505,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,4460,NA,NA,Adolescent,Restorative Sleep,118,SA,suic
506,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,othergrp
506,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,case
506,NA,NA,NA,Adolescent,Restorative Sleep,118,SA,4460,NA,NA,Adolescent,Restorative Sleep,118,SA,suic
507,4,NA,NA,Adult,Insomnia,119,SA,46,NA,NA,Adult,Insomnia,119,SA,case
507,4,NA,NA,Adult,Insomnia,119,SA,226,NA,NA,Adult,Insomnia,119,SA,suic
507,4,NA,NA,Adult,Insomnia,119,SA,NA,NA,NA,Adult,Insomnia,119,SA,othergrp
508,696,NA,NA,Adult,Insomnia,120,SI,71,NA,NA,Adult,Insomnia,120,SI,case
508,696,NA,NA,Adult,Insomnia,120,SI,NA,NA,NA,Adult,Insomnia,120,SI,othergrp
508,696,NA,NA,Adult,Insomnia,120,SI,,NA,NA,Adult,Insomnia,120,SI,suic
509,696,19,22.3,Adult,Sleep latency,120,SI,NA,NA,NA,Adult,Sleep latency,120,SI,othergrp
509,696,19,22.3,Adult,Sleep latency,120,SI,,NA,NA,Adult,Sleep latency,120,SI,suic
509,696,19,22.3,Adult,Sleep latency,120,SI,71,22.6,29.7,Adult,Sleep latency,120,SI,case
510,696,28.7,24.3,Adult,Wake after sleep onset,120,SI,71,26.3,29.7,Adult,Wake after sleep onset,120,SI,case
510,696,28.7,24.3,Adult,Wake after sleep onset,120,SI,NA,NA,NA,Adult,Wake after sleep onset,120,SI,othergrp
510,696,28.7,24.3,Adult,Wake after sleep onset,120,SI,,NA,NA,Adult,Wake after sleep onset,120,SI,suic
511,696,1.1,1.5,Adult,Night awakenings,120,SI,71,1.2,1.9,Adult,Night awakenings,120,SI,case
511,696,1.1,1.5,Adult,Night awakenings,120,SI,,NA,NA,Adult,Night awakenings,120,SI,suic
511,696,1.1,1.5,Adult,Night awakenings,120,SI,NA,NA,NA,Adult,Night awakenings,120,SI,othergrp
512,696,68.9,420,Adult,Total sleep time,120,SI,,NA,NA,Adult,Total sleep time,120,SI,suic
512,696,68.9,420,Adult,Total sleep time,120,SI,71,77.1,416.9,Adult,Total sleep time,120,SI,case
512,696,68.9,420,Adult,Total sleep time,120,SI,NA,NA,NA,Adult,Total sleep time,120,SI,othergrp
513,696,9,86.3,Adult,Sleep efficiency,120,SI,,NA,NA,Adult,Sleep efficiency,120,SI,suic
513,696,9,86.3,Adult,Sleep efficiency,120,SI,NA,NA,NA,Adult,Sleep efficiency,120,SI,othergrp
513,696,9,86.3,Adult,Sleep efficiency,120,SI,71,10.2,83.4,Adult,Sleep efficiency,120,SI,case
514,696,NA,NA,Adult,Nocturnal leg jerks,120,SI,NA,NA,NA,Adult,Nocturnal leg jerks,120,SI,othergrp
514,696,NA,NA,Adult,Nocturnal leg jerks,120,SI,,NA,NA,Adult,Nocturnal leg jerks,120,SI,suic
514,696,NA,NA,Adult,Nocturnal leg jerks,120,SI,71,NA,NA,Adult,Nocturnal leg jerks,120,SI,case
515,40,NA,NA,Adult,Insomnia,122,SD,40,NA,NA,Adult,Insomnia,122,SD,case
515,40,NA,NA,Adult,Insomnia,122,SD,NA,NA,NA,Adult,Insomnia,122,SD,othergrp
515,40,NA,NA,Adult,Insomnia,122,SD,,NA,NA,Adult,Insomnia,122,SD,suic
516,67,4,11.9,Adult,Sleep quality,123,SI,,NA,NA,Adult,Sleep quality,123,SI,suic
516,67,4,11.9,Adult,Sleep quality,123,SI,21,3.1,15.1,Adult,Sleep quality,123,SI,case
516,67,4,11.9,Adult,Sleep quality,123,SI,NA,NA,NA,Adult,Sleep quality,123,SI,othergrp
517,39,1.07,10.97,Adult,Sleep disturbance,143,SI,,NA,NA,Adult,Sleep disturbance,143,SI,suic
517,39,1.07,10.97,Adult,Sleep disturbance,143,SI,NA,NA,NA,Adult,Sleep disturbance,143,SI,othergrp
517,39,1.07,10.97,Adult,Sleep disturbance,143,SI,12,3.66,12.5,Adult,Sleep disturbance,143,SI,case
518,39,4.42,1.72,Adult,Sleep quality,143,SI,NA,NA,NA,Adult,Sleep quality,143,SI,othergrp
518,39,4.42,1.72,Adult,Sleep quality,143,SI,,NA,NA,Adult,Sleep quality,143,SI,suic
518,39,4.42,1.72,Adult,Sleep quality,143,SI,12,0.57,2.2,Adult,Sleep quality,143,SI,case
519,39,1.2,1.72,Adult,Sleep latency,143,SI,12,0.52,2.6,Adult,Sleep latency,143,SI,case
519,39,1.2,1.72,Adult,Sleep latency,143,SI,NA,NA,NA,Adult,Sleep latency,143,SI,othergrp
519,39,1.2,1.72,Adult,Sleep latency,143,SI,,NA,NA,Adult,Sleep latency,143,SI,suic
520,39,1.3,1.46,Adult,Sleep duration,143,SI,NA,NA,NA,Adult,Sleep duration,143,SI,othergrp
520,39,1.3,1.46,Adult,Sleep duration,143,SI,12,0.99,1.33,Adult,Sleep duration,143,SI,case
520,39,1.3,1.46,Adult,Sleep duration,143,SI,,NA,NA,Adult,Sleep duration,143,SI,suic
521,39,1.23,1.49,Adult,Sleep efficiency,143,SI,,NA,NA,Adult,Sleep efficiency,143,SI,suic
521,39,1.23,1.49,Adult,Sleep efficiency,143,SI,12,1.08,1.38,Adult,Sleep efficiency,143,SI,case
521,39,1.23,1.49,Adult,Sleep efficiency,143,SI,NA,NA,NA,Adult,Sleep efficiency,143,SI,othergrp
522,39,0.56,2,Adult,Sleep disturbance,143,SI,,NA,NA,Adult,Sleep disturbance,143,SI,suic
522,39,0.56,2,Adult,Sleep disturbance,143,SI,12,0.39,2.2,Adult,Sleep disturbance,143,SI,case
522,39,0.56,2,Adult,Sleep disturbance,143,SI,NA,NA,NA,Adult,Sleep disturbance,143,SI,othergrp
523,400,NA,10.2,Adult,Sleep quality,154,SD,20,NA,12,Adult,Sleep quality,154,SD,case
523,400,NA,10.2,Adult,Sleep quality,154,SD,NA,NA,NA,Adult,Sleep quality,154,SD,othergrp
523,400,NA,10.2,Adult,Sleep quality,154,SD,,NA,NA,Adult,Sleep quality,154,SD,suic
524,410,NA,NA,Adult,Sleep quality,160,Suicidality,50,NA,NA,Adult,Sleep quality,160,Suicidality,case
524,410,NA,NA,Adult,Sleep quality,160,Suicidality,NA,NA,NA,Adult,Sleep quality,160,Suicidality,othergrp
524,410,NA,NA,Adult,Sleep quality,160,Suicidality,,NA,NA,Adult,Sleep quality,160,Suicidality,suic
525,86,0.8,1.1,Adult,Sleep quality,161,SI,,NA,NA,Adult,Sleep quality,161,SI,suic
525,86,0.8,1.1,Adult,Sleep quality,161,SI,NA,NA,NA,Adult,Sleep quality,161,SI,othergrp
525,86,0.8,1.1,Adult,Sleep quality,161,SI,13,0.8,2,Adult,Sleep quality,161,SI,case
526,86,1.1,1.1,Adult,Sleep latency,161,SI,,NA,NA,Adult,Sleep latency,161,SI,suic
526,86,1.1,1.1,Adult,Sleep latency,161,SI,13,1,1.6,Adult,Sleep latency,161,SI,case
526,86,1.1,1.1,Adult,Sleep latency,161,SI,NA,NA,NA,Adult,Sleep latency,161,SI,othergrp
527,86,0.9,0.7,Adult,Sleep duration,161,SI,NA,NA,NA,Adult,Sleep duration,161,SI,othergrp
527,86,0.9,0.7,Adult,Sleep duration,161,SI,,NA,NA,Adult,Sleep duration,161,SI,suic
527,86,0.9,0.7,Adult,Sleep duration,161,SI,13,1.3,1.1,Adult,Sleep duration,161,SI,case
528,86,0.8,0.3,Adult,Sleep efficiency,161,SI,NA,NA,NA,Adult,Sleep efficiency,161,SI,othergrp
528,86,0.8,0.3,Adult,Sleep efficiency,161,SI,13,1.1,0.6,Adult,Sleep efficiency,161,SI,case
528,86,0.8,0.3,Adult,Sleep efficiency,161,SI,,NA,NA,Adult,Sleep efficiency,161,SI,suic
529,86,0.7,1.4,Adult,Sleep disturbance,161,SI,13,0.7,1.9,Adult,Sleep disturbance,161,SI,case
529,86,0.7,1.4,Adult,Sleep disturbance,161,SI,NA,NA,NA,Adult,Sleep disturbance,161,SI,othergrp
529,86,0.7,1.4,Adult,Sleep disturbance,161,SI,,NA,NA,Adult,Sleep disturbance,161,SI,suic
530,86,4.1,6.2,Adult,Sleep disturbance,161,SI,,NA,NA,Adult,Sleep disturbance,161,SI,suic
530,86,4.1,6.2,Adult,Sleep disturbance,161,SI,13,4.8,9.5,Adult,Sleep disturbance,161,SI,case
530,86,4.1,6.2,Adult,Sleep disturbance,161,SI,NA,NA,NA,Adult,Sleep disturbance,161,SI,othergrp
531,NA,NA,NA,Adult,Insomnia,163,SI,119,NA,NA,Adult,Insomnia,163,SI,othergrp
531,NA,NA,NA,Adult,Insomnia,163,SI,109,NA,NA,Adult,Insomnia,163,SI,suic
531,NA,NA,NA,Adult,Insomnia,163,SI,NA,NA,NA,Adult,Insomnia,163,SI,case
532,NA,NA,NA,Adult,Insomnia,163,SP,26,NA,NA,Adult,Insomnia,163,SP,othergrp
532,NA,NA,NA,Adult,Insomnia,163,SP,NA,NA,NA,Adult,Insomnia,163,SP,case
532,NA,NA,NA,Adult,Insomnia,163,SP,39,NA,NA,Adult,Insomnia,163,SP,suic
533,NA,NA,NA,Adult,Insomnia,163,SA,NA,NA,NA,Adult,Insomnia,163,SA,case
533,NA,NA,NA,Adult,Insomnia,163,SA,19,NA,NA,Adult,Insomnia,163,SA,othergrp
533,NA,NA,NA,Adult,Insomnia,163,SA,26,NA,NA,Adult,Insomnia,163,SA,suic
534,NA,NA,NA,Adult,Insomnia,163,SI,NA,NA,NA,Adult,Insomnia,163,SI,case
534,NA,NA,NA,Adult,Insomnia,163,SI,116,NA,NA,Adult,Insomnia,163,SI,suic
534,NA,NA,NA,Adult,Insomnia,163,SI,113,NA,NA,Adult,Insomnia,163,SI,othergrp
535,NA,NA,NA,Adult,Insomnia,163,SP,29,NA,NA,Adult,Insomnia,163,SP,suic
535,NA,NA,NA,Adult,Insomnia,163,SP,NA,NA,NA,Adult,Insomnia,163,SP,case
535,NA,NA,NA,Adult,Insomnia,163,SP,26,NA,NA,Adult,Insomnia,163,SP,othergrp
536,NA,NA,NA,Adult,Insomnia,163,SA,15,NA,NA,Adult,Insomnia,163,SA,othergrp
536,NA,NA,NA,Adult,Insomnia,163,SA,30,NA,NA,Adult,Insomnia,163,SA,suic
536,NA,NA,NA,Adult,Insomnia,163,SA,NA,NA,NA,Adult,Insomnia,163,SA,case
537,NA,NA,NA,Adult,Insomnia,163,SI,96,NA,NA,Adult,Insomnia,163,SI,suic
537,NA,NA,NA,Adult,Insomnia,163,SI,NA,NA,NA,Adult,Insomnia,163,SI,case
537,NA,NA,NA,Adult,Insomnia,163,SI,133,NA,NA,Adult,Insomnia,163,SI,othergrp
538,NA,NA,NA,Adult,Insomnia,163,SP,NA,NA,NA,Adult,Insomnia,163,SP,case
538,NA,NA,NA,Adult,Insomnia,163,SP,33,NA,NA,Adult,Insomnia,163,SP,suic
538,NA,NA,NA,Adult,Insomnia,163,SP,32,NA,NA,Adult,Insomnia,163,SP,othergrp
539,NA,NA,NA,Adult,Insomnia,163,SA,25,NA,NA,Adult,Insomnia,163,SA,suic
539,NA,NA,NA,Adult,Insomnia,163,SA,20,NA,NA,Adult,Insomnia,163,SA,othergrp
539,NA,NA,NA,Adult,Insomnia,163,SA,NA,NA,NA,Adult,Insomnia,163,SA,case
540,NA,NA,NA,Adolescent,Sleep disturbance,165,SI,30,NA,NA,Adolescent,Sleep disturbance,165,SI,suic
540,NA,NA,NA,Adolescent,Sleep disturbance,165,SI,NA,NA,NA,Adolescent,Sleep disturbance,165,SI,othergrp
540,NA,NA,NA,Adolescent,Sleep disturbance,165,SI,NA,NA,NA,Adolescent,Sleep disturbance,165,SI,case
541,NA,NA,NA,Adolescent,Nightmares,165,SI,30,NA,NA,Adolescent,Nightmares,165,SI,suic
541,NA,NA,NA,Adolescent,Nightmares,165,SI,NA,NA,NA,Adolescent,Nightmares,165,SI,othergrp
541,NA,NA,NA,Adolescent,Nightmares,165,SI,NA,NA,NA,Adolescent,Nightmares,165,SI,case
542,NA,NA,NA,Adult,Insomnia,167,SI,NA,NA,NA,Adult,Insomnia,167,SI,case
542,NA,NA,NA,Adult,Insomnia,167,SI,NA,NA,NA,Adult,Insomnia,167,SI,othergrp
542,NA,NA,NA,Adult,Insomnia,167,SI,71,NA,NA,Adult,Insomnia,167,SI,suic
543,NA,NA,NA,Adult,Sleep duration,172,Suicidality,620,NA,NA,Adult,Sleep duration,172,Suicidality,suic
543,NA,NA,NA,Adult,Sleep duration,172,Suicidality,NA,NA,NA,Adult,Sleep duration,172,Suicidality,case
543,NA,NA,NA,Adult,Sleep duration,172,Suicidality,NA,NA,NA,Adult,Sleep duration,172,Suicidality,othergrp
544,NA,NA,NA,Adult,Circadian Disturbance,172,Suicidality,399,NA,NA,Adult,Circadian Disturbance,172,Suicidality,suic
544,NA,NA,NA,Adult,Circadian Disturbance,172,Suicidality,NA,NA,NA,Adult,Circadian Disturbance,172,Suicidality,othergrp
544,NA,NA,NA,Adult,Circadian Disturbance,172,Suicidality,NA,NA,NA,Adult,Circadian Disturbance,172,Suicidality,case
545,NA,NA,NA,Adolescent,Sleep duration,178,SI,NA,NA,NA,Adolescent,Sleep duration,178,SI,othergrp
545,NA,NA,NA,Adolescent,Sleep duration,178,SI,NA,NA,NA,Adolescent,Sleep duration,178,SI,case
545,NA,NA,NA,Adolescent,Sleep duration,178,SI,567,NA,NA,Adolescent,Sleep duration,178,SI,suic
546,NA,NA,NA,Adolescent,Sleep duration,178,SI,NA,NA,NA,Adolescent,Sleep duration,178,SI,othergrp
546,NA,NA,NA,Adolescent,Sleep duration,178,SI,NA,NA,NA,Adolescent,Sleep duration,178,SI,case
546,NA,NA,NA,Adolescent,Sleep duration,178,SI,567,NA,NA,Adolescent,Sleep duration,178,SI,suic
547,NA,NA,NA,Adolescent,Sleep duration,178,SI,NA,NA,NA,Adolescent,Sleep duration,178,SI,case
547,NA,NA,NA,Adolescent,Sleep duration,178,SI,567,NA,NA,Adolescent,Sleep duration,178,SI,suic
547,NA,NA,NA,Adolescent,Sleep duration,178,SI,NA,NA,NA,Adolescent,Sleep duration,178,SI,othergrp
548,128,NA,NA,Adult,Insomnia,179,SD,,NA,NA,Adult,Insomnia,179,SD,suic
548,128,NA,NA,Adult,Insomnia,179,SD,64,NA,NA,Adult,Insomnia,179,SD,case
548,128,NA,NA,Adult,Insomnia,179,SD,NA,NA,NA,Adult,Insomnia,179,SD,othergrp
549,NA,NA,NA,Adult,Nightwalking,187,SI,NA,NA,NA,Adult,Nightwalking,187,SI,othergrp
549,NA,NA,NA,Adult,Nightwalking,187,SI,200,NA,NA,Adult,Nightwalking,187,SI,suic
549,NA,NA,NA,Adult,Nightwalking,187,SI,NA,NA,NA,Adult,Nightwalking,187,SI,case
550,NA,NA,NA,Adult,Sleep disturbance,187,SI,200,NA,NA,Adult,Sleep disturbance,187,SI,suic
550,NA,NA,NA,Adult,Sleep disturbance,187,SI,NA,NA,NA,Adult,Sleep disturbance,187,SI,case
550,NA,NA,NA,Adult,Sleep disturbance,187,SI,NA,NA,NA,Adult,Sleep disturbance,187,SI,othergrp
551,NA,NA,NA,Adult,Sleep quality,187,SI,NA,NA,NA,Adult,Sleep quality,187,SI,case
551,NA,NA,NA,Adult,Sleep quality,187,SI,200,NA,NA,Adult,Sleep quality,187,SI,suic
551,NA,NA,NA,Adult,Sleep quality,187,SI,NA,NA,NA,Adult,Sleep quality,187,SI,othergrp
552,1394,NA,NA,Adult,Insomnia,188,SA,,NA,NA,Adult,Insomnia,188,SA,suic
552,1394,NA,NA,Adult,Insomnia,188,SA,NA,NA,NA,Adult,Insomnia,188,SA,othergrp
552,1394,NA,NA,Adult,Insomnia,188,SA,393,NA,NA,Adult,Insomnia,188,SA,case
553,203,NA,NA,Adult,Insomnia,188,SA,,NA,NA,Adult,Insomnia,188,SA,suic
553,203,NA,NA,Adult,Insomnia,188,SA,NA,NA,NA,Adult,Insomnia,188,SA,othergrp
553,203,NA,NA,Adult,Insomnia,188,SA,48,NA,NA,Adult,Insomnia,188,SA,case
554,4263,NA,NA,Adult,Insomnia,190,SA,,NA,NA,Adult,Insomnia,190,SA,suic
554,4263,NA,NA,Adult,Insomnia,190,SA,NA,NA,NA,Adult,Insomnia,190,SA,othergrp
554,4263,NA,NA,Adult,Insomnia,190,SA,249,NA,NA,Adult,Insomnia,190,SA,case
555,4263,NA,NA,Adult,Insomnia,190,SA,NA,NA,NA,Adult,Insomnia,190,SA,othergrp
555,4263,NA,NA,Adult,Insomnia,190,SA,249,NA,NA,Adult,Insomnia,190,SA,case
555,4263,NA,NA,Adult,Insomnia,190,SA,,NA,NA,Adult,Insomnia,190,SA,suic
556,4263,NA,NA,Adult,Insomnia,190,SA,,NA,NA,Adult,Insomnia,190,SA,suic
556,4263,NA,NA,Adult,Insomnia,190,SA,NA,NA,NA,Adult,Insomnia,190,SA,othergrp
556,4263,NA,NA,Adult,Insomnia,190,SA,249,NA,NA,Adult,Insomnia,190,SA,case
557,4263,NA,NA,Adult,Insomnia,190,SA,,NA,NA,Adult,Insomnia,190,SA,suic
557,4263,NA,NA,Adult,Insomnia,190,SA,NA,NA,NA,Adult,Insomnia,190,SA,othergrp
557,4263,NA,NA,Adult,Insomnia,190,SA,616,NA,NA,Adult,Insomnia,190,SA,case
558,4263,NA,NA,Adult,Insomnia,190,SA,,NA,NA,Adult,Insomnia,190,SA,suic
558,4263,NA,NA,Adult,Insomnia,190,SA,NA,NA,NA,Adult,Insomnia,190,SA,othergrp
558,4263,NA,NA,Adult,Insomnia,190,SA,616,NA,NA,Adult,Insomnia,190,SA,case
559,4263,NA,NA,Adult,Insomnia,190,SA,NA,NA,NA,Adult,Insomnia,190,SA,othergrp
559,4263,NA,NA,Adult,Insomnia,190,SA,616,NA,NA,Adult,Insomnia,190,SA,case
559,4263,NA,NA,Adult,Insomnia,190,SA,,NA,NA,Adult,Insomnia,190,SA,suic
560,NA,NA,NA,Adult,Insomnia,192,Suicidality,NA,NA,NA,Adult,Insomnia,192,Suicidality,case
560,NA,NA,NA,Adult,Insomnia,192,Suicidality,NA,NA,NA,Adult,Insomnia,192,Suicidality,othergrp
560,NA,NA,NA,Adult,Insomnia,192,Suicidality,22,NA,NA,Adult,Insomnia,192,Suicidality,suic
561,150,0.3,7.8,Adult,Sleep quality,193,SA,NA,NA,NA,Adult,Sleep quality,193,SA,othergrp
561,150,0.3,7.8,Adult,Sleep quality,193,SA,,NA,NA,Adult,Sleep quality,193,SA,suic
561,150,0.3,7.8,Adult,Sleep quality,193,SA,30,0.2,9.4,Adult,Sleep quality,193,SA,case
562,NA,NA,NA,Adult,Sleep duration,199,SI,1,079,NA,NA,Adult,Sleep duration,199,SI,suic
562,NA,NA,NA,Adult,Sleep duration,199,SI,NA,NA,NA,Adult,Sleep duration,199,SI,case
562,NA,NA,NA,Adult,Sleep duration,199,SI,NA,NA,NA,Adult,Sleep duration,199,SI,othergrp
563,347,NA,NA,Adolescent,Sleep disturbance,201,SI,40,NA,NA,Adolescent,Sleep disturbance,201,SI,case
563,347,NA,NA,Adolescent,Sleep disturbance,201,SI,,NA,NA,Adolescent,Sleep disturbance,201,SI,suic
563,347,NA,NA,Adolescent,Sleep disturbance,201,SI,NA,NA,NA,Adolescent,Sleep disturbance,201,SI,othergrp
564,170,NA,NA,Adolescent,Sleep disturbance,201,SI,31,NA,NA,Adolescent,Sleep disturbance,201,SI,case
564,170,NA,NA,Adolescent,Sleep disturbance,201,SI,NA,NA,NA,Adolescent,Sleep disturbance,201,SI,othergrp
564,170,NA,NA,Adolescent,Sleep disturbance,201,SI,,NA,NA,Adolescent,Sleep disturbance,201,SI,suic
565,NA,NA,NA,Adult,Insomnia,200,SI,NA,NA,NA,Adult,Insomnia,200,SI,othergrp
565,NA,NA,NA,Adult,Insomnia,200,SI,24,NA,NA,Adult,Insomnia,200,SI,suic
565,NA,NA,NA,Adult,Insomnia,200,SI,NA,NA,NA,Adult,Insomnia,200,SI,case
566,720,NA,NA,Adolescent,Nightmares,202,SI,,NA,NA,Adolescent,Nightmares,202,SI,suic
566,720,NA,NA,Adolescent,Nightmares,202,SI,78,NA,NA,Adolescent,Nightmares,202,SI,case
566,720,NA,NA,Adolescent,Nightmares,202,SI,38,NA,NA,Adolescent,Nightmares,202,SI,othergrp
567,720,NA,NA,Adolescent,Sleep disturbance,202,SI,,NA,NA,Adolescent,Sleep disturbance,202,SI,suic
567,720,NA,NA,Adolescent,Sleep disturbance,202,SI,38,NA,NA,Adolescent,Sleep disturbance,202,SI,othergrp
567,720,NA,NA,Adolescent,Sleep disturbance,202,SI,78,NA,NA,Adolescent,Sleep disturbance,202,SI,case
568,720,NA,NA,Adolescent,Sleep duration,202,SI,38,NA,NA,Adolescent,Sleep duration,202,SI,othergrp
568,720,NA,NA,Adolescent,Sleep duration,202,SI,78,NA,NA,Adolescent,Sleep duration,202,SI,case
568,720,NA,NA,Adolescent,Sleep duration,202,SI,,NA,NA,Adolescent,Sleep duration,202,SI,suic
569,526,NA,NA,Adolescent,Nightmares,202,SI,67,NA,NA,Adolescent,Nightmares,202,SI,othergrp
569,526,NA,NA,Adolescent,Nightmares,202,SI,90,NA,NA,Adolescent,Nightmares,202,SI,case
569,526,NA,NA,Adolescent,Nightmares,202,SI,,NA,NA,Adolescent,Nightmares,202,SI,suic
570,526,NA,NA,Adolescent,Sleep disturbance,202,SI,90,NA,NA,Adolescent,Sleep disturbance,202,SI,case
570,526,NA,NA,Adolescent,Sleep disturbance,202,SI,,NA,NA,Adolescent,Sleep disturbance,202,SI,suic
570,526,NA,NA,Adolescent,Sleep disturbance,202,SI,67,NA,NA,Adolescent,Sleep disturbance,202,SI,othergrp
571,526,NA,NA,Adolescent,Sleep duration,202,SI,,NA,NA,Adolescent,Sleep duration,202,SI,suic
571,526,NA,NA,Adolescent,Sleep duration,202,SI,67,NA,NA,Adolescent,Sleep duration,202,SI,othergrp
571,526,NA,NA,Adolescent,Sleep duration,202,SI,90,NA,NA,Adolescent,Sleep duration,202,SI,case
572,NA,NA,NA,Adult,Insomnia,204,SI,NA,NA,NA,Adult,Insomnia,204,SI,othergrp
572,NA,NA,NA,Adult,Insomnia,204,SI,NA,NA,NA,Adult,Insomnia,204,SI,case
572,NA,NA,NA,Adult,Insomnia,204,SI,,NA,NA,Adult,Insomnia,204,SI,suic
573,30,1.12,1.3,Adult,Insomnia,210,SA,NA,NA,NA,Adult,Insomnia,210,SA,othergrp
573,30,1.12,1.3,Adult,Insomnia,210,SA,30,1.88,2.8,Adult,Insomnia,210,SA,case
